label,text
3,NOUN NOUN NOUN NOUN VERB VERB PART VERB DET ADV ADJ NOUN ADP NOUN VERB VERB ADP DET ADJ NOUN ADJ VERB NOUN CONJ NUM NOUN PUNCT NOUN NUM NOUN PART VERB DET NOUN VERB ADV VERB VERB NUM NOUN CONJ DET NOUN ADP DET NOUN ADP VERB VERB VERB VERB VERB ADJ PUNCT
1,DET PUNCT VERB ADP DET NOUN PART NOUN PUNCT NOUN VERB VERB DET NOUN ADP ADJ NOUN NOUN VERB DET ADV ADJ ADP NOUN VERB DET ADJ PUNCT DET NOUN ADP NOUN PUNCT PUNCT ADP ADJ NOUN NOUN VERB DET ADJ ADJ PUNCT PUNCT NOUN PUNCT PART VERB DET NOUN PUNCT DET NOUN PART VERB VERB VERB DET NOUN CONJ VERB ADV ADJ NOUN VERB VERB VERB ADP DET NOUN PUNCT
3,VERB ADP DET NOUN PART NOUN PUNCT NOUN NOUN VERB ADJ PUNCT PUNCT DET NOUN VERB VERB VERB DET NOUN ADP VERB DET NOUN ADP DET ADJ NOUN SPACE ADV ADP VERB ADJ ADP ADV NUM NOUN VERB NOUN PUNCT VERB ADJ NOUN ADP NOUN ADP DET NOUN ADP ADJ NOUN PUNCT
3,PUNCT PUNCT DET NOUN VERB ADP ADJ NOUN VERB DET ADV ADJ PUNCT VERB PART ADP NOUN ADP DET ADJ NOUN CONJ NOUN ADP DET ADJ PUNCT PUNCT PUNCT DET NOUN VERB VERB VERB DET NOUN CONJ NOUN ADP ADJ NOUN ADP NUM NOUN PUNCT ADV NOUN VERB VERB VERB DET NOUN DET ADJ NOUN PART ADV VERB NOUN PUNCT ADJ PUNCT DET NOUN VERB VERB VERB ADV ADJ ADP ADJ NOUN VERB ADV PART VERB NOUN ADP DET NOUN CONJ ADV ADJ NOUN PART ADV VERB PUNCT
1,VERB ADP DET NOUN NOUN PUNCT NOUN VERB ADP DET NUM NOUN ADP NOUN VERB ADV ADJ NOUN PUNCT DET ADV NOUN VERB VERB NOUN ADP NOUN NOUN NOUN ADV NOUN ADP NOUN PUNCT NUM NOUN ADP NOUN CONJ NOUN ADP NOUN NOUN PART VERB DET NOUN ADV ADJ DET NOUN VERB VERB ADJ NOUN ADV VERB DET ADJ NOUN ADP NOUN CONJ ADJ NOUN ADP SPACE VERB DET NOUN PART NOUN PUNCT
3,DET NOUN ADJ VERB VERB VERB ADP DET NOUN NOUN VERB ADP NOUN NOUN VERB DET ADJ NOUN PUNCT NUM NOUN DET NOUN VERB VERB VERB DET ADJ NOUN CONJ CONJ NOUN ADP DET NOUN VERB PUNCT DET NOUN VERB VERB VERB NOUN DET ADJ NOUN ADP DET NOUN VERB CONJ VERB ADJ DET NOUN NOUN ADP DET ADJ NOUN ADP ADP NUM NOUN VERB ADV ADP DET ADJ DET NOUN VERB VERB ADJ PUNCT CONJ NOUN ADV VERB ADV ADV DET NOUN ADJ VERB VERB VERB VERB ADV NOUN VERB VERB ADJ ADP DET ADJ PUNCT
2,DET NOUN ADJ VERB VERB VERB VERB ADP DET NOUN VERB ADJ NOUN NOUN VERB DET ADV PUNCT ADJ NOUN NOUN VERB DET ADJ ADV PUNCT NOUN NOUN DET ADJ ADJ CONJ NOUN NOUN DET ADJ ADV PUNCT DET NOUN VERB VERB VERB DET NOUN ADP DET NOUN ADP VERB DET NOUN PUNCT ADV VERB NOUN NOUN CONJ ADV ADJ ADP DET NOUN PART VERB ADP ADP DET NOUN PUNCT
0,NOUN VERB ADP DET NOUN PART NOUN PUNCT NOUN VERB ADP NOUN NUM VERB ADJ ADJ NOUN NOUN NOUN DET NOUN VERB VERB VERB DET ADJ NOUN VERB VERB DET NOUN ADP DET NOUN NOUN VERB PUNCT
1,PUNCT PUNCT ADP NOUN PUNCT ADJ NOUN NOUN VERB DET ADJ NOUN CONJ NOUN NOUN NOUN VERB DET ADJ NOUN ADP NOUN VERB DET ADV PUNCT PUNCT NOUN PUNCT DET NOUN VERB VERB VERB ADJ ADJ DET ADJ NOUN VERB ADJ PUNCT DET NOUN VERB VERB ADV VERB NOUN DET ADP DET ADJ NOUN PART VERB ADJ NOUN PUNCT
3,ADP VERB ADP DET NOUN NOUN PUNCT NOUN VERB VERB ADP NOUN NOUN NOUN VERB ADJ PART VERB DET ADV ADP DET NUM NOUN PUNCT SPACE DET NOUN ADV VERB ADP ADJ NOUN NOUN VERB DET ADJ PUNCT VERB NOUN VERB ADV ADJ CONJ VERB ADJ NOUN PUNCT NUM NOUN DET NOUN VERB VERB ADJ ADJ NOUN VERB VERB PART VERB ADJ ADP ADJ DET NOUN NOUN VERB DET ADJ NOUN PUNCT DET NOUN DET NOUN VERB VERB DET NOUN VERB VERB PART VERB DET NOUN ADV DET ADJ NOUN VERB VERB ADV NUM PUNCT
1,NOUN VERB ADP DET NOUN NOUN NOUN VERB VERB ADP NOUN ADV VERB ADJ NOUN ADJ NOUN PUNCT ADP NOUN PUNCT NOUN PUNCT NOUN CONJ NOUN VERB ADV ADV ADP NOUN PUNCT ADJ NOUN PUNCT DET NOUN VERB VERB VERB DET ADJ NOUN CONJ ADP NOUN ADP DET NOUN ADP VERB DET NOUN ADP NOUN ADJ VERB VERB ADP DET NOUN CONJ DET NOUN VERB ADV VERB VERB DET NOUN ADJ VERB VERB PART VERB DET ADV ADJ NOUN PUNCT ADJ NOUN PUNCT NUM PUNCT NOUN NOUN PUNCT NUM PUNCT NOUN NOUN PUNCT NUM PUNCT NOUN NOUN PUNCT NUM PUNCT
0,DET ADJ NOUN DET ADJ NUM NOUN VERB ADJ ADP DET NUM ADP DET ADJ NOUN PUNCT NUM NOUN ADJ ADP DET ADJ NOUN CONJ DET NOUN DET ADJ PUNCT NUM NOUN DET VERB VERB ADV NOUN VERB NOUN VERB ADP VERB DET NOUN ADP ADV NOUN PUNCT
1,DET NOUN ADP DET NOUN VERB ADV ADJ NOUN VERB NOUN VERB VERB ADP DET NOUN PART VERB ADP VERB PUNCT DET NOUN VERB ADP NOUN VERB ADJ ADP DET NOUN PUNCT NUM NOUN DET NOUN VERB VERB VERB VERB VERB ADV ADJ DET NOUN VERB CONJ ADV ADV NOUN VERB VERB DET NOUN ADP DET NOUN PUNCT DET NOUN NOUN VERB VERB VERB VERB VERB DET ADJ NOUN ADP NOUN ADP DET ADJ NOUN PUNCT
3,PUNCT DET PUNCT ADJ NOUN PUNCT NOUN PUNCT VERB VERB ADP DET ADJ NOUN PUNCT PUNCT PUNCT PUNCT NOUN VERB ADV VERB ADV ADJ CONJ ADV ADJ DET NOUN VERB VERB VERB DET NOUN PART VERB NOUN PUNCT ADV PUNCT DET NOUN VERB ADV DET ADJ ADP DET NOUN CONJ NOUN ADP NOUN PUNCT
1,ADJ NOUN PUNCT PUNCT NOUN PUNCT VERB DET ADJ NOUN PUNCT DET VERB VERB VERB VERB DET ADP DET ADJ NOUN VERB VERB ADP CONJ PART VERB ADV ADJ ADP VERB DET NOUN ADP ADV NOUN VERB DET NOUN NOUN VERB PART VERB NOUN ADP DET NOUN ADJ DET NOUN VERB VERB ADP NOUN PUNCT
1,ADP NOUN PUNCT VERB ADP DET NOUN NOUN VERB PUNCT ADJ NOUN NOUN VERB DET ADJ VERB PUNCT NUM NOUN PART VERB DET NOUN ADP ADJ NOUN PART VERB ADJ NOUN ADP DET NOUN NOUN VERB PUNCT DET NOUN PART VERB DET NOUN VERB PART VERB ADJ NOUN ADP DET ADJ NOUN ADP NOUN PUNCT
3,PUNCT PUNCT DET NOUN NOUN NOUN VERB DET ADJ NOUN ADP ADP DET ADJ NUM NOUN PUNCT NOUN PUNCT PUNCT DET NOUN VERB VERB ADJ ADP DET NOUN ADP DET NOUN PART VERB ADP ADV ADJ NOUN VERB DET NOUN ADP NOUN PUNCT ADV PUNCT DET NOUN VERB VERB DET NOUN ADP DET NOUN VERB ADP DET NOUN PART VERB NUM ADJ NOUN PUNCT ADJ NOUN PUNCT PUNCT NOUN VERB ADJ PART VERB ADJ NOUN PUNCT ADJ PUNCT
2,VERB ADP DET NOUN PART NOUN NOUN VERB ADP NOUN VERB PART VERB ADP ADJ NOUN ADP NOUN VERB DET NOUN ADP ADV ADV NOUN VERB VERB PUNCT ADJ NOUN NOUN VERB VERB ADJ NOUN ADP ADP DET NOUN NUM CONJ NUM DET NOUN VERB ADV VERB NUM NOUN PUNCT DET NOUN VERB VERB VERB ADJ NOUN ADP VERB NOUN ADV ADJ NOUN NOUN VERB PUNCT ADP DET NOUN ADP NOUN DET NOUN VERB ADV ADJ PART VERB ADV ADJ NOUN VERB VERB ADJ PUNCT ADV PUNCT ADP NOUN NUM DET NOUN VERB ADV VERB ADV ADV DET NOUN VERB VERB VERB PUNCT
1,NOUN VERB PUNCT VERB ADP DET NOUN PUNCT DET ADP ADP DET NUM ADJ NOUN NOUN PUNCT NOUN NOUN NOUN VERB ADJ PART VERB DET ADV NOUN PUNCT NOUN PUNCT ADJ ADJ NOUN ADJ ADP DET ADV VERB NOUN PUNCT NOUN NOUN NOUN ADV VERB NOUN CONJ NOUN NOUN NOUN ADV VERB NOUN PUNCT
3,DET PUNCT VERB ADP DET NOUN NOUN VERB VERB ADP NOUN NOUN VERB DET ADJ NOUN NOUN VERB NUM CONJ NUM NOUN PUNCT NOUN NUM CONJ NOUN CONJ NOUN NUM NOUN VERB ADP ADP PUNCT PUNCT NOUN NUM NOUN DET NOUN VERB VERB VERB ADJ NOUN NOUN VERB PART VERB NOUN PUNCT NOUN NOUN PUNCT ADV ADV VERB NOUN X PUNCT NOUN VERB VERB ADJ NOUN ADP VERB NUM NOUN ADV ADP NUM PUNCT
1,ADJ NOUN NOUN VERB PART VERB VERB ADJ ADP NOUN VERB VERB NOUN ADP NOUN CONJ NOUN ADV VERB NOUN PUNCT CONJ NOUN NOUN VERB ADV ADJ ADP DET NOUN VERB ADP NOUN PUNCT DET NOUN VERB VERB VERB NOUN ADJ VERB ADP NOUN PART VERB NOUN ADP DET NOUN ADP NOUN NOUN VERB PART CONJ NOUN VERB VERB ADV VERB NOUN ADJ ADP DET NOUN PART VERB NOUN PUNCT
2,PUNCT ADJ NOUN VERB ADP PUNCT VERB ADP DET NOUN PUNCT NOUN NOUN VERB DET ADJ NOUN PUNCT PUNCT NOUN DET NOUN VERB VERB VERB DET NOUN ADP VERB DET ADJ NOUN PUNCT CONJ ADP VERB PUNCT DET ADJ PUNCT DET NOUN VERB ADV VERB VERB DET NOUN PART VERB PART ADV NOUN NOUN VERB ADJ ADP NOUN NOUN PUNCT
3,ADJ NOUN NOUN VERB DET ADV ADJ NOUN ADP ADP DET NUM VERB NUM PUNCT NOUN PUNCT PART VERB DET NOUN DET NOUN VERB DET NOUN VERB PART VERB DET NOUN ADP DET NOUN ADP ADP DET NOUN ADJ VERB VERB ADP DET NOUN PUNCT
3,ADP NOUN PUNCT DET NOUN ADP DET ADJ NOUN VERB NOUN NOUN ADP NOUN CONJ NOUN NOUN NOUN VERB DET ADJ NOUN ADP NOUN ADP ADP DET ADJ NOUN PUNCT ADV ADP NOUN VERB DET ADJ NOUN PUNCT ADP DET NOUN NOUN VERB NOUN VERB VERB ADJ ADP DET NOUN PART VERB ADV ADJ NOUN NOUN VERB PART VERB DET NOUN PUNCT NOUN ADV VERB NOUN VERB VERB ADJ PART VERB ADJ NOUN PART VERB ADJ ADP DET NOUN PUNCT
2,PUNCT PUNCT NOUN NOUN NOUN VERB ADV ADJ ADP ADJ NOUN NOUN NOUN ADP ADP NOUN NUM NOUN NOUN VERB NOUN CONJ NOUN VERB NOUN PUNCT ADP DET NOUN ADJ NOUN NOUN VERB ADV ADP DET NOUN PUNCT PUNCT PUNCT DET NOUN VERB VERB DET ADJ NOUN ADP VERB ADJ ADP NOUN NUM NOUN NOUN VERB VERB PUNCT DET NOUN VERB VERB NOUN ADP ADJ NOUN ADP VERB ADV ADJ NOUN ADP ADV NUM PUNCT
2,PUNCT NOUN PUNCT NOUN VERB ADP ADJ NOUN NOUN VERB DET NOUN ADP DET ADJ NOUN PUNCT NOUN PUNCT NOUN PUNCT NUM NOUN DET NOUN VERB VERB VERB DET NOUN VERB ADP VERB ADJ ADP NUM NOUN ADP DET NOUN ADP NOUN PUNCT DET NOUN DET NOUN VERB VERB VERB VERB ADP VERB NOUN ADP ADJ NOUN ADP NOUN PUNCT
0,ADP NOUN DET VERB VERB NOUN CONJ ADJ VERB ADV PUNCT NOUN VERB VERB NOUN ADP VERB ADJ NOUN CONJ ADP VERB NOUN ADV PUNCT
2,DET PUNCT ADP DET NOUN ADJ NOUN NOUN VERB DET ADJ PUNCT NOUN VERB SPACE NOUN ADP NOUN NUM CONJ NOUN ADP NOUN PUNCT NUM PUNCT PUNCT NUM NOUN DET NOUN VERB VERB VERB ADJ NOUN VERB VERB ADJ DET NOUN DET ADJ NOUN PUNCT DET NOUN VERB NOUN VERB VERB VERB PART VERB ADP DET NOUN ADP NOUN VERB PUNCT
0,DET ADP DET NOUN VERB ADP VERB CONJ ADV ADP VERB DET NOUN NOUN PART VERB PART DET VERB NOUN VERB ADP DET NOUN PUNCT
2,NUM ADP DET ADJ NOUN ADJ VERB VERB VERB ADP DET NOUN ADP NOUN VERB ADP NOUN PUNCT NOUN PUNCT VERB DET ADJ CONJ ADJ PUNCT NOUN PUNCT VERB DET ADJ PUNCT NUM NOUN PART VERB DET NOUN VERB NUM PUNCT PART VERB ADJ NOUN PUNCT CONJ NUM PUNCT VERB DET NOUN ADP NOUN VERB VERB ADP DET NOUN PUNCT ADV NOUN ADP NOUN VERB ADJ PUNCT
0,DET NUM NOUN DET NOUN VERB VERB VERB DET ADJ NOUN VERB ADV NOUN VERB NOUN ADP ADJ NOUN VERB VERB VERB DET NOUN ADP NOUN ADV DET CONJ NOUN ADJ ADJ NOUN ADP VERB DET ADJ NOUN VERB DET NOUN VERB PUNCT NOUN PUNCT VERB ADJ ADP NOUN VERB NOUN CONJ NOUN ADV VERB DET NOUN ADP ADJ NUM NOUN ADP NOUN PUNCT
2,PUNCT NOUN PUNCT ADJ NOUN NOUN VERB DET ADJ NOUN ADP NOUN NOUN PUNCT NOUN PUNCT CONJ NOUN NOUN PUNCT NOUN PUNCT NUM NOUN DET NOUN VERB VERB VERB DET NOUN VERB PART VERB ADJ ADP DET NOUN ADP NOUN VERB DET ADJ NOUN ADP NOUN VERB VERB DET NOUN ADP DET NOUN PUNCT DET NOUN PART VERB DET NOUN VERB PART VERB DET ADJ NOUN ADP NOUN ADP DET ADJ NOUN ADP NOUN VERB VERB DET NOUN VERB PUNCT
1,ADJ NOUN NOUN VERB DET NOUN ADP DET ADJ NOUN PUNCT ADP DET NOUN ADP DET NOUN DET VERB ADJ ADP ADP DET NOUN NOUN VERB DET ADV NOUN PUNCT NUM NOUN PART VERB DET NOUN ADJ VERB VERB PART VERB DET NOUN ADP ADP DET ADJ NOUN ADP NOUN CONJ ADV PART VERB ADJ NOUN ADP DET VERB VERB VERB PART VERB DET NOUN ADJ VERB VERB PART VERB DET NOUN ADP ADP DET ADJ NOUN ADP NOUN CONJ ADV PART VERB ADJ NOUN ADP PUNCT DET SPACE NOUN VERB VERB PART VERB DET ADJ NOUN ADP DET NOUN ADP NOUN NOUN PUNCT
1,DET NOUN ADP NOUN VERB VERB ADP DET NOUN PART NOUN VERB ADP NOUN NOUN VERB DET ADV PUNCT NUM NOUN ADJ DET NOUN VERB VERB VERB ADJ ADJ NOUN ADJ NOUN ADP ADJ NOUN VERB VERB PART VERB ADJ DET NOUN ADP ADJ NUM NOUN CONJ ADP CONJ PART VERB DET NOUN PART VERB ADJ ADP NUM NOUN PUNCT VERB DET NOUN NUM NOUN VERB DET NOUN NOUN PUNCT ADP NOUN VERB ADV ADJ PUNCT VERB NOUN PART VERB ADV VERB NOUN ADJ PART VERB ADJ NOUN VERB DET ADJ PUNCT
1,PUNCT PUNCT ADP NOUN ADP DET NOUN NOUN VERB VERB ADP NOUN NOUN NOUN ADP DET ADV ADJ CONJ ADJ DET VERB ADP NOUN VERB DET ADJ NOUN VERB SPACE NOUN ADP DET NOUN PUNCT PUNCT DET NOUN VERB VERB VERB DET NOUN NOUN ADP VERB NUM ADJ NOUN ADP NUM NOUN PUNCT ADP VERB DET NOUN NOUN PART VERB NOUN VERB CONJ VERB DET NOUN ADP NOUN PUNCT
2,VERB ADP DET NOUN NOUN PUNCT ADJ NOUN NOUN VERB DET ADJ ADP NUM CONJ NUM ADV ADP ADJ NOUN NOUN VERB NUM CONJ NUM PUNCT PUNCT NUM NOUN NOUN VERB VERB VERB ADP ADP VERB DET NOUN ADP DET ADJ NOUN PUNCT DET NOUN NOUN VERB VERB NOUN VERB ADP VERB ADJ ADP ADV ADJ VERB NOUN VERB PART VERB NOUN ADP ADV NUM NOUN ADP NOUN VERB VERB DET NOUN ADJ ADV PUNCT
0,DET NOUN NOUN ADP DET NOUN VERB VERB PUNCT ADJ NOUN NUM VERB NOUN ADP VERB ADP NOUN CONJ NOUN VERB NOUN ADP NOUN VERB ADP NOUN PUNCT NOUN NOUN VERB NOUN ADP NOUN ADP NOUN CONJ NOUN ADP NOUN ADP DET NOUN ADP ADJ PUNCT NOUN NUM VERB NOUN ADP NOUN NOUN ADP NOUN CONJ NOUN ADP NOUN VERB ADP NOUN PUNCT CONJ ADV NOUN NOUN VERB NUM NOUN ADP NOUN ADP NOUN CONJ NUM NOUN ADP NOUN PUNCT DET VERB NOUN DET NOUN NOUN VERB VERB ADP PUNCT
1,VERB ADP DET NOUN PUNCT ADJ ADJ ADP NOUN VERB NOUN VERB ADJ PUNCT ADP DET NOUN NOUN ADJ ADP DET ADJ PUNCT ADV ADV VERB DET ADJ NOUN NOUN ADP NOUN PUNCT SPACE SYM PUNCT PUNCT DET VERB VERB VERB ADJ NOUN VERB DET NOUN ADJ PUNCT NOUN ADJ VERB ADV VERB PUNCT DET NOUN ADP ADP VERB ADJ NOUN CONJ VERB DET NOUN DET ADJ NOUN ADJ PUNCT
2,NOUN VERB VERB ADP NOUN NOUN VERB DET ADJ CONJ NOUN NOUN VERB DET ADJ ADJ PUNCT DET NOUN NOUN VERB VERB VERB VERB DET NOUN ADP ADP ADV PUNCT DET NOUN NOUN VERB VERB VERB DET NOUN ADP DET NOUN VERB ADV PUNCT
1,DET PUNCT ADJ NOUN NOUN VERB DET ADV ADP NUM NOUN VERB NOUN ADP NOUN NUM CONJ NOUN ADP NOUN NUM PUNCT DET ADJ NOUN ADJ VERB DET ADJ VERB NOUN NOUN NOUN VERB NOUN ADP NOUN NUM CONJ NOUN ADP NOUN NUM PUNCT ADP NOUN DET ADJ NOUN VERB NOUN NOUN NOUN NOUN PUNCT DET ADJ NOUN DET NOUN VERB VERB ADP DET NOUN ADP DET NOUN VERB VERB ADJ NOUN ADP NOUN VERB DET PUNCT NOUN ADV VERB VERB ADV ADJ NOUN VERB VERB ADP DET NOUN PUNCT
2,NOUN DET NOUN NOUN NOUN VERB VERB DET ADJ ADP NUM CONJ NOUN PUNCT ADV DET ADJ NOUN NOUN VERB DET ADJ NOUN ADJ VERB DET ADJ NOUN ADP NOUN ADP DET NOUN PUNCT PUNCT NOUN VERB DET NOUN VERB DET NOUN PUNCT ADP NOUN PUNCT VERB VERB PUNCT ADV NOUN VERB VERB VERB DET NOUN ADP ADV NUM ADJ NOUN PUNCT
1,PUNCT PUNCT VERB ADP DET NOUN NOUN PUNCT NOUN VERB VERB ADP DET NOUN DET NOUN NOUN VERB ADP ADJ NOUN ADP DET NOUN PUNCT PUNCT PUNCT PUNCT DET NOUN VERB VERB VERB DET ADJ NOUN ADP VERB ADV ADJ NOUN VERB VERB VERB ADP DET NOUN NOUN PUNCT NOUN VERB VERB DET NOUN ADP DET NOUN ADP VERB ADJ NOUN ADP NOUN ADP DET ADJ NOUN PUNCT
2,NOUN VERB ADP DET NOUN PUNCT NOUN VERB VERB ADP NOUN NOUN VERB DET NOUN PUNCT ADP NOUN NUM CONJ NUM NOUN VERB DET NOUN ADP ADP ADJ DET NOUN ADP NUM NOUN PUNCT NOUN NUM NOUN NOUN VERB VERB VERB VERB ADP DET NOUN NOUN ADP DET NOUN CONJ VERB ADJ NOUN VERB ADV ADJ PUNCT DET NOUN VERB VERB VERB SPACE PART VERB NOUN DET NOUN ADP NOUN ADP ADJ PUNCT NOUN ADP DET NOUN PUNCT
2,DET NOUN VERB ADP DET NOUN VERB ADJ NOUN NOUN VERB DET ADJ VERB NOUN VERB PUNCT NUM NOUN NOUN VERB VERB VERB ADJ ADJ NOUN SYM NOUN ADP ADJ NOUN ADP VERB DET ADJ NOUN ADP DET ADJ NOUN PUNCT CONJ ADP VERB ADJ DET ADJ NOUN DET ADJ NOUN ADP DET VERB ADV VERB ADP DET NOUN PUNCT
1,NOUN VERB ADP NOUN DET CONJ NOUN VERB DET ADJ ADJ NOUN ADP NOUN CONJ NOUN ADP DET DET NOUN CONJ NOUN VERB ADJ ADP NOUN CONJ NOUN NOUN ADV NUM NOUN PART VERB DET VERB ADV VERB DET ADV ADV ADP VERB NOUN ADP NOUN VERB VERB DET ADV ADJ NOUN PUNCT DET NOUN PART VERB DET NOUN ADP DET NOUN ADP ADV VERB DET NOUN VERB VERB DET ADJ NOUN VERB DET NOUN ADV ADJ CONJ ADJ PUNCT
0,PUNCT PUNCT DET NOUN ADJ VERB VERB VERB ADP ADJ NOUN VERB ADP ADP DET NOUN NOUN NOUN ADP NOUN NOUN ADJ ADP NOUN CONJ ADP NOUN NOUN NOUN NOUN CONJ NOUN VERB DET ADJ NOUN ADP VERB PUNCT NOUN PUNCT PUNCT PUNCT PUNCT PUNCT NOUN VERB VERB VERB ADJ NOUN ADV ADV CONJ NOUN VERB VERB VERB ADV ADJ NOUN PUNCT
1,DET PUNCT NOUN NOUN CONJ NOUN VERB PART DET ADJ PUNCT NOUN NOUN VERB ADV ADP VERB PART ADV ADV PUNCT NOUN PUNCT NUM NOUN DET NOUN VERB VERB VERB ADJ NOUN VERB VERB PART VERB DET ADJ NOUN ADP VERB ADV PUNCT NOUN VERB VERB VERB VERB DET NOUN ADP ADJ NOUN PUNCT ADP NOUN PUNCT NOUN ADP NUM NOUN PUNCT NOUN ADP NUM NOUN PUNCT NOUN NUM NOUN PUNCT X ADP NUM NOUN PUNCT
1,NOUN NOUN NOUN PUNCT NOUN VERB ADV ADJ ADP DET PUNCT NOUN NOUN NOUN VERB VERB ADJ NOUN CONJ VERB ADJ NOUN PUNCT
2,NOUN PUNCT VERB ADP DET NOUN NOUN ADJ NOUN NOUN VERB DET NOUN CONJ NOUN VERB DET ADJ NOUN PUNCT DET NOUN ADP DET ADJ NOUN VERB ADJ NOUN NOUN NOUN PUNCT NUM NOUN DET NOUN ADP DET NOUN VERB VERB VERB ADJ NOUN PUNCT DET NOUN DET NOUN VERB VERB VERB VERB VERB ADP VERB DET NOUN ADP NOUN NOUN NOUN VERB PUNCT
