label,text
0,DET NOUN VERB DET NOUN CONJ VERB DET NOUN ADP DET NOUN PUNCT NOUN VERB NOUN VERB ADP DET NOUN ADP DET NOUN VERB NOUN VERB VERB ADP DET NOUN VERB ADP DET NOUN NOUN VERB ADP DET ADJ ADJ NOUN ADP ADJ NOUN PUNCT
3,ADV DET NOUN VERB DET NOUN PUNCT NOUN VERB ADP DET NOUN ADP NOUN ADP VERB ADJ PUNCT VERB PUNCT DET NOUN VERB ADV ADP NOUN VERB DET NOUN PUNCT DET NOUN VERB ADP ADP DET NOUN ADP DET ADJ NOUN VERB ADP CONJ VERB NUM ADJ NOUN PUNCT VERB DET NOUN PUNCT ADP DET NOUN PUNCT DET NOUN VERB ADP NOUN PUNCT NOUN ADP DET NOUN ADP DET ADJ ADJ ADJ NOUN VERB ADP NOUN PUNCT DET NOUN VERB VERB ADP DET NOUN ADP DET ADJ NOUN VERB VERB VERB PUNCT CONJ DET ADJ NOUN VERB VERB ADP ADP DET NOUN PUNCT DET NOUN PUNCT NOUN NOUN PUNCT NOUN NOUN ADP DET NUM ADJ NOUN PUNCT CONJ DET ADJ NOUN VERB PUNCT VERB ADJ PUNCT DET NOUN ADV VERB ADP ADP DET NOUN VERB DET NOUN VERB ADP PUNCT DET NOUN ADP NOUN VERB VERB VERB ADJ NOUN PUNCT
0,NUM PUNCT NOUN PUNCT NOUN PUNCT NOUN NOUN PUNCT NOUN NOUN
0,PUNCT PUNCT NOUN VERB DET NOUN ADP DET NOUN NOUN PUNCT NOUN VERB NOUN PUNCT NOUN ADV VERB DET NOUN ADP DET NOUN NOUN NOUN PUNCT ADV DET NOUN VERB VERB PUNCT
1,ADP DET NOUN VERB DET NOUN NOUN VERB PART VERB DET NOUN ADP NOUN PART VERB DET NOUN ADP DET ADJ NOUN ADP DET NOUN CONJ DET NOUN PUNCT DET NOUN ADP DET NOUN NOUN VERB VERB PART ADP ADJ NOUN ADP DET NOUN NOUN DET NOUN NOUN VERB VERB CONJ VERB ADV VERB PART VERB ADJ NOUN ADP ADJ NOUN NOUN VERB VERB VERB PUNCT ADV DET NOUN VERB VERB ADP DET NOUN CONJ VERB NOUN DET NOUN PART VERB ADJ NOUN PUNCT
2,PUNCT PUNCT DET NOUN VERB ADP DET NOUN PUNCT PART VERB NOUN NOUN PUNCT DET ADJ NOUN NOUN VERB ADP DET ADJ NOUN ADP DET NOUN ADP DET NOUN PUNCT NOUN PUNCT ADP ADP DET NOUN PUNCT NOUN DET NOUN NOUN NOUN PUNCT DET NOUN VERB VERB PART DET NOUN NOUN VERB VERB CONJ NOUN PUNCT
0,DET NOUN VERB DET NOUN NOUN VERB NOUN NOUN NOUN ADV NOUN VERB NOUN PUNCT
0,PUNCT PUNCT NOUN VERB VERB DET NOUN PUNCT NOUN VERB VERB DET NOUN ADV VERB ADP NOUN PUNCT NOUN VERB ADV VERB ADP NOUN ADP VERB ADP ADP NOUN PUNCT
0,DET ADJ ADJ NOUN VERB ADP NOUN NOUN VERB NOUN VERB DET NOUN PUNCT ADV DET NOUN VERB DET NOUN PUNCT NOUN VERB DET NOUN NOUN NOUN ADV ADP DET NOUN ADJ ADV VERB ADP DET ADJ ADJ NOUN ADJ VERB ADJ NOUN PUNCT ADJ NOUN VERB NOUN ADP CONJ ADP ADP DET NOUN PUNCT DET ADJ NOUN VERB DET ADV DET NOUN VERB VERB ADJ NOUN PART VERB ADP DET ADJ NOUN ADP DET NOUN NOUN PUNCT DET ADJ NOUN VERB ADV DET NOUN VERB VERB ADJ NOUN ADV ADP ADV VERB VERB PART VERB PUNCT VERB ADP NOUN NOUN PUNCT
0,NOUN VERB VERB PART VERB ADJ NOUN ADP NOUN NOUN ADJ ADP NOUN NOUN ADV VERB NOUN
1,ADV NUM ADJ NOUN ADP NOUN NOUN PUNCT DET ADJ VERB DET NOUN VERB ADP DET NOUN ADV DET NOUN VERB DET NOUN ADP DET NOUN ADP DET NOUN ADP DET NOUN VERB VERB DET NOUN NOUN VERB CONJ VERB NOUN PUNCT ADV PUNCT DET NOUN VERB VERB DET NOUN CONJ VERB DET NOUN PUNCT
0,NOUN VERB NOUN ADP DET NOUN NOUN VERB NOUN CONJ NOUN CONJ NOUN
1,PUNCT PUNCT NOUN VERB DET NOUN CONJ VERB ADP DET NOUN PUNCT ADV ADP DET NOUN PUNCT DET NOUN VERB VERB ADP NOUN PUNCT DET NOUN VERB VERB ADP DET NOUN PART VERB NOUN DET NOUN NOUN NOUN NOUN PUNCT DET ADJ NOUN VERB VERB ADP DET NOUN PART VERB NOUN PUNCT
0,DET NOUN VERB VERB CONJ DET ADJ NOUN VERB VERB ADP DET
0,ADV VERB ADP DET NOUN NOUN VERB ADP NOUN PUNCT ADJ VERB NOUN ADP NOUN CONJ ADV VERB
1,NOUN VERB DET NOUN CONJ VERB NOUN ADP NOUN NOUN NOUN ADP DET NOUN ADP DET NOUN ADV NOUN VERB VERB DET NOUN NOUN CONJ VERB DET NOUN PUNCT
0,ADP DET NOUN VERB DET NOUN NOUN VERB DET NOUN ADP DET NOUN PUNCT ADV DET NOUN VERB NOUN PART ADP DET NOUN SPACE ADV DET NOUN VERB NOUN ADP DET ADJ NOUN ADP NOUN PUNCT ADV DET NOUN VERB VERB PUNCT
0,PUNCT PUNCT NOUN VERB ADP DET NOUN PUNCT DET NOUN VERB DET NOUN NOUN PUNCT DET NOUN VERB NOUN PUNCT DET NOUN VERB VERB
0,NOUN
0,NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN VERB DET NOUN PUNCT
0,NUM PUNCT NOUN PUNCT VERB ADP NOUN PUNCT VERB ADP ADJ NOUN PUNCT NOUN NOUN ADP NOUN
1,DET NOUN VERB VERB ADP DET NOUN ADP DET NOUN PART VERB NOUN PUNCT DET NOUN VERB VERB PART VERB ADJ NOUN PUNCT ADV DET ADJ NOUN VERB VERB CONJ NOUN VERB VERB VERB NUM ADJ NOUN PUNCT ADV NOUN VERB VERB DET ADV VERB NOUN ADP ADV NOUN VERB VERB PUNCT
0,NOUN VERB ADP VERB ADV NOUN VERB PART VERB
0,NOUN
0,NOUN VERB PART VERB NOUN NOUN ADP DET ADJ ADV VERB DET NOUN ADP DET NOUN ADV NOUN VERB ADV VERB ADP DET NOUN CONJ VERB DET NOUN VERB VERB ADP NOUN PART VERB DET NOUN ADP NOUN
0,NOUN NOUN NOUN NOUN
1,ADV PUNCT DET NOUN ADP NOUN VERB DET NOUN PART ADP DET NOUN PUNCT ADV ADV PUNCT DET NOUN VERB ADP DET NOUN PUNCT NOUN ADV VERB ADP DET NOUN NOUN VERB DET NOUN NOUN VERB DET NOUN PUNCT DET NOUN VERB VERB PUNCT CONJ ADP DET NOUN ADP DET NOUN VERB VERB PUNCT DET NOUN NOUN VERB ADP DET ADJ NOUN VERB VERB PUNCT
0,NOUN PUNCT NOUN PUNCT NOUN PUNCT CONJ NOUN
0,NOUN VERB ADP DET NOUN VERB ADP NOUN ADV VERB ADV ADP DET NOUN NOUN VERB ADV VERB ADV ADP NOUN
0,NOUN VERB NOUN VERB NOUN X VERB NOUN
0,NOUN NOUN NOUN PUNCT NOUN VERB NOUN ADP ADJ NOUN PUNCT
1,NOUN VERB PART VERB
1,ADV DET NOUN VERB DET NOUN NOUN VERB VERB ADP DET NOUN PUNCT ADJ VERB VERB DET NOUN NOUN DET NOUN VERB PUNCT ADJ PUNCT CONJ DET NOUN VERB VERB PUNCT ADP DET NOUN VERB VERB PUNCT DET NOUN VERB VERB PUNCT
0,PUNCT PUNCT DET NOUN VERB DET NOUN PUNCT ADV NOUN VERB NOUN ADP DET NOUN PUNCT ADV DET NOUN VERB DET NOUN
0,PUNCT PUNCT NOUN VERB PART VERB DET NOUN PART VERB DET NOUN PUNCT NOUN VERB PART VERB DET NOUN PART VERB ADV NOUN VERB X PUNCT ADV ADP NOUN VERB DET NOUN ADV NOUN VERB NOUN VERB VERB VERB DET NOUN ADP NOUN PUNCT ADP NOUN VERB ADV NOUN VERB ADP NOUN VERB VERB PART NOUN NOUN VERB PUNCT
0,NOUN
0,NOUN VERB ADJ NOUN
0,NOUN ADV VERB NOUN NOUN PUNCT NOUN ADV NOUN DET NOUN NOUN PUNCT NOUN ADV NOUN VERB NOUN
0,VERB DET NOUN PUNCT VERB ADP DET NOUN NOUN PUNCT ADV VERB VERB ADP DET NOUN PUNCT ADV VERB ADP DET NOUN NOUN PUNCT
0,NOUN VERB DET NOUN PUNCT VERB DET NOUN ADP NOUN PUNCT NOUN VERB CONJ VERB ADP DET NOUN PUNCT VERB DET NOUN ADJ
0,DET NOUN VERB DET NOUN CONJ VERB DET ADJ NOUN DET NOUN PART VERB NOUN PUNCT DET NOUN ADV VERB VERB DET ADJ NOUN NOUN PART VERB DET ADP ADJ NOUN PUNCT
0,NOUN VERB DET NOUN ADP NOUN NOUN NOUN ADP DET NOUN PUNCT
0,NOUN VERB ADP ADP DET NOUN NOUN VERB ADP DET NOUN NOUN ADV VERB NOUN
0,NOUN VERB ADP NOUN ADP VERB NOUN NOUN ADP NOUN
1,ADV NOUN VERB DET NOUN NOUN VERB DET NOUN PUNCT ADP ADV DET NOUN VERB ADP NOUN CONJ ADV NOUN VERB ADP PART VERB DET NOUN NOUN PUNCT ADP DET ADP DET PUNCT NOUN NOUN VERB ADJ PUNCT
1,DET NOUN VERB DET NOUN CONJ VERB ADP DET NOUN PUNCT NOUN VERB DET NOUN VERB CONJ VERB NOUN PART ADP DET NOUN PART VERB ADV DET NOUN PUNCT
0,NOUN
1,NOUN VERB PART VERB ADJ VERB ADP DET NOUN PUNCT ADV PUNCT DET NOUN VERB ADP X DET NOUN VERB DET NOUN ADJ VERB ADP NOUN ADP NOUN VERB PUNCT DET NOUN ADP NOUN VERB VERB ADP ADP DET NOUN CONJ DET NOUN VERB PART ADV PUNCT
0,ADJ NOUN
0,NOUN VERB ADJ ADJ NOUN PART VERB NOUN PUNCT
1,ADP VERB DET NOUN PUNCT NOUN VERB ADP DET NOUN ADP DET NOUN NOUN PUNCT ADP DET PUNCT NOUN VERB ADP DET NOUN SPACE ADV NOUN VERB ADP DET ADJ NOUN ADV PUNCT ADV PUNCT NOUN VERB DET NOUN PUNCT
0,NOUN ADP ADJ NOUN NOUN VERB DET NOUN PART VERB NOUN ADP ADJ NOUN
0,ADV DET NOUN VERB DET NOUN NOUN VERB ADP DET NOUN PART VERB ADP DET NOUN ADJ VERB PART VERB VERB PUNCT
0,DET NOUN VERB VERB ADP NOUN VERB VERB ADP DET NOUN VERB VERB ADP NOUN ADP NOUN VERB VERB ADP NOUN
0,DET NOUN VERB VERB DET NOUN CONJ VERB NOUN ADP ADP DET VERB NOUN ADV NOUN VERB VERB DET NOUN VERB DET NOUN ADP DET NOUN PART VERB ADP NOUN PUNCT
2,ADP DET NOUN VERB DET NOUN PUNCT NOUN VERB DET NOUN VERB PART VERB DET NOUN ADP DET NOUN PUNCT ADP ADP DET NOUN VERB DET NOUN NOUN PUNCT ADV DET ADJ NOUN PUNCT ADP ADJ ADJ NOUN NOUN VERB ADP CONJ VERB NOUN ADP DET NOUN NOUN PUNCT NOUN NOUN VERB VERB ADP DET NOUN NOUN CONJ NOUN VERB PART ADP DET ADJ NOUN PART VERB DET NOUN PUNCT
0,PUNCT PUNCT ADP NOUN DET NOUN PUNCT NOUN VERB ADP DET NOUN PUNCT NOUN VERB VERB ADP ADP DET NOUN ADJ NOUN VERB VERB PUNCT DET NOUN VERB VERB ADP DET NOUN
0,NUM NOUN NOUN VERB NOUN VERB NOUN DET NOUN NOUN
0,CONJ NOUN
0,NOUN
1,NOUN VERB DET NOUN VERB PART ADP NOUN VERB CONJ VERB ADP NOUN NOUN VERB NOUN
1,ADP DET NOUN PART NOUN ADP DET NOUN NOUN VERB VERB ADP DET NOUN ADV NOUN VERB ADP NOUN NOUN CONJ NOUN VERB ADJ NOUN PUNCT ADP ADJ NOUN VERB NOUN PUNCT DET NOUN PUNCT VERB NOUN PUNCT VERB VERB PART VERB DET NOUN NOUN NOUN ADP NOUN PUNCT NOUN ADV VERB PART VERB DET NOUN ADP DET NOUN ADP DET NOUN NOUN VERB PUNCT
0,NOUN VERB VERB ADP NOUN VERB VERB PART VERB NOUN
1,DET NOUN VERB DET NOUN PUNCT VERB PART VERB VERB ADP ADJ NOUN ADV DET NOUN NOUN VERB VERB ADP NOUN NOUN PUNCT ADV DET NOUN NOUN VERB VERB ADP NOUN PUNCT
1,NOUN VERB ADP DET NOUN ADP DET VERB NOUN CONJ VERB NOUN PUNCT DET NOUN NOUN ADP ADJ ADJ NOUN PART VERB DET ADJ NOUN NOUN VERB CONJ VERB ADJ NOUN CONJ VERB NOUN ADV ADP DET ADJ NOUN ADP DET NOUN PUNCT DET ADJ NOUN VERB ADV PART VERB DET NOUN PUNCT NOUN PUNCT ADJ VERB DET NOUN CONJ DET NOUN PART VERB ADJ NOUN PUNCT
0,NOUN VERB ADP DET NOUN SPACE ADV DET NOUN VERB VERB PUNCT ADV NOUN VERB ADP DET NOUN VERB PART VERB DET NOUN CONJ NOUN VERB NOUN ADP DET NOUN ADV NOUN VERB VERB ADP DET NOUN ADV NOUN VERB NOUN ADV ADP DET NOUN PART VERB ADJ NOUN PART PUNCT
1,NOUN VERB VERB ADP DET NOUN NOUN VERB ADP DET ADJ ADJ NOUN ADP DET NOUN ADP NOUN ADP DET NOUN PUNCT
0,NOUN PUNCT INTJ PUNCT INTJ
1,DET NOUN VERB VERB ADV VERB ADP DET NOUN ADP ADP NOUN NOUN ADP NOUN
1,DET NOUN VERB PART DET NOUN ADP DET NOUN CONJ ADV NOUN VERB ADP DET NOUN CONJ VERB DET NOUN NOUN PART VERB PUNCT ADP DET ADV NOUN VERB ADP NOUN CONJ DET NOUN VERB VERB PUNCT
0,VERB DET NOUN VERB PUNCT PUNCT DET NOUN VERB PUNCT PUNCT DET NOUN VERB PUNCT PUNCT DET VERB ADV DET NOUN VERB ADJ ADP ADJ NOUN PUNCT
0,NOUN
0,DET NOUN VERB NOUN ADJ VERB ADP DET VERB DET PUNCT NOUN PUNCT ADV NOUN VERB NOUN PART VERB VERB PART VERB DET NOUN PUNCT SPACE ADV NOUN VERB ADP DET NOUN NOUN PUNCT SPACE ADV VERB NOUN VERB NOUN ADP ADJ NOUN PUNCT
0,NOUN NOUN NOUN ADP DET NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN NOUN
0,NOUN PUNCT
0,NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN
0,PUNCT PUNCT VERB DET NOUN PUNCT VERB ADJ NOUN VERB VERB ADP DET NOUN ADV DET NOUN NOUN NOUN PUNCT VERB DET NOUN PUNCT VERB NOUN ADV CONJ VERB ADJ
0,DET NOUN VERB DET ADJ NOUN PART VERB ADV PUNCT DET NOUN VERB DET ADJ NOUN ADP DET NOUN PUNCT DET NOUN VERB DET ADJ NOUN CONJ VERB NOUN ADP DET NOUN DET NOUN PUNCT ADP DET NOUN ADP NOUN PUNCT VERB DET NOUN PART VERB DET NOUN ADJ VERB VERB ADP ADP DET ADJ NOUN PUNCT
0,NOUN VERB ADP VERB CONJ VERB CONJ ADV DET ADJ NOUN ADJ VERB CONJ NOUN CONJ NOUN PUNCT
0,DET NOUN VERB PART ADP DET NOUN ADP DET NOUN PUNCT CONJ NOUN VERB NOUN ADP NOUN DET NOUN VERB CONJ VERB NOUN ADP DET NOUN CONJ NOUN VERB DET NOUN ADP NOUN CONJ DET NOUN PUNCT DET NOUN VERB DET NOUN PUNCT
0,NUM NOUN VERB NOUN PUNCT DET NOUN VERB ADJ PUNCT CONJ NOUN PUNCT
0,ADP NOUN NOUN PUNCT DET NOUN VERB NOUN VERB ADP DET NOUN PUNCT SPACE NOUN VERB VERB PART ADP NOUN CONJ DET NOUN ADP NOUN NOUN VERB NOUN
0,INTJ DET NOUN VERB VERB PART VERB ADJ CONJ ADV VERB ADV ADJ
0,NOUN VERB DET NOUN
0,NOUN VERB ADV ADP NOUN VERB NOUN VERB PART NOUN VERB NOUN NOUN NOUN NOUN NOUN DET NOUN NOUN
0,VERB VERB NOUN ADP DET NOUN NOUN ADV VERB ADP NOUN CONJ VERB PUNCT ADP DET NOUN ADV VERB ADP NOUN ADV VERB DET NOUN ADP NOUN PUNCT
0,ADP NOUN VERB DET NOUN ADV VERB PART VERB ADJ ADV ADV DET NOUN VERB VERB ADP NOUN DET NOUN VERB VERB DET ADV ADJ NOUN
0,DET NOUN VERB VERB ADP NOUN ADV ADJ NOUN ADP DET NOUN PART VERB VERB PUNCT ADV VERB ADP NOUN PUNCT
0,ADV DET NOUN VERB PART VERB
0,DET NOUN VERB NOUN CONJ VERB NOUN ADV ADV PUNCT
0,NOUN DET NOUN
0,DET ADJ NOUN VERB VERB PART VERB VERB ADP NOUN CONJ ADJ NOUN NOUN ADP DET NOUN PUNCT DET ADJ NOUN VERB VERB VERB ADP NOUN PUNCT DET ADJ NOUN VERB VERB VERB DET ADJ NOUN NOUN PUNCT CONJ DET ADJ NOUN VERB VERB VERB DET NOUN ADJ CONJ ADJ PUNCT
2,PUNCT PUNCT DET NOUN VERB ADP DET NOUN ADP NOUN NOUN VERB NOUN ADP DET NOUN PUNCT VERB NOUN VERB ADP DET NOUN ADV DET ADJ NOUN VERB NOUN PUNCT DET ADJ NOUN NOUN ADP DET NOUN NOUN PUNCT DET NOUN VERB VERB ADP DET NOUN ADP ADJ NOUN VERB ADP NOUN NOUN PUNCT
0,NOUN VERB PART VERB ADP VERB ADV NOUN VERB PART VERB DET NOUN NOUN PUNCT CONJ ADV NOUN VERB PART VERB PART ADP DET ADJ NOUN PUNCT
0,PUNCT PUNCT DET NOUN VERB DET NOUN PUNCT DET NOUN VERB ADJ NOUN PART VERB DET NOUN PUNCT DET NOUN VERB VERB ADP DET NOUN PUNCT NOUN VERB VERB PUNCT
0,NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT
0,NOUN PUNCT NOUN PUNCT NOUN PUNCT CONJ NOUN
0,ADP NOUN VERB ADP NOUN PUNCT NOUN ADV VERB NOUN ADP X ADP DET VERB VERB NOUN VERB VERB VERB NOUN ADP NOUN PUNCT ADP DET NOUN VERB VERB NOUN VERB PART PUNCT NOUN VERB ADV VERB ADV DET NOUN PUNCT
0,DET NOUN ADV VERB CONJ VERB DET NOUN ADP ADP DET NOUN PUNCT ADV DET PUNCT NOUN PUNCT ADJ DET NOUN VERB VERB VERB VERB PART ADP DET NOUN NOUN PUNCT DET NOUN NOUN VERB NOUN VERB VERB PART VERB NOUN ADP DET NOUN
0,DET NUM ADJ NOUN ADJ SPACE VERB VERB ADP NOUN NOUN VERB ADP VERB DET NOUN NOUN VERB VERB PUNCT ADP DET NOUN VERB VERB CONJ VERB DET ADJ NOUN ADP NOUN
0,NOUN VERB DET NOUN CONJ VERB PART ADP DET NOUN NOUN NOUN CONJ VERB NOUN ADV ADP DET NOUN ADV DET NOUN VERB VERB ADP NOUN PUNCT CONJ DET NOUN VERB PUNCT
0,NOUN
0,NOUN VERB DET NOUN CONJ VERB ADP DET NOUN PUNCT ADP ADP DET NOUN VERB DET NOUN ADP DET ADJ ADV VERB DET NOUN ADV ADP NOUN PART VERB ADP DET NOUN PART VERB DET NOUN PUNCT
0,VERB NOUN PART ADP
0,PUNCT PUNCT VERB NOUN ADP DET NOUN SYM NUM PUNCT DET NOUN VERB DET NOUN PUNCT NOUN VERB DET NOUN NOUN PUNCT VERB PART VERB VERB PART VERB DET NOUN PUNCT
1,DET NOUN VERB ADP DET DET NOUN PUNCT ADV VERB ADP DET NOUN PUNCT NOUN VERB DET NOUN ADJ VERB NOUN PART VERB PUNCT DET NOUN NOUN CONJ VERB DET NOUN NOUN PUNCT ADV ADJ NOUN NOUN VERB ADV PUNCT DET NOUN VERB VERB PUNCT
0,NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN DET VERB ADV ADP DET NOUN PUNCT ADP NOUN PUNCT
1,NOUN VERB DET ADJ VERB ADP DET NOUN VERB NOUN ADP DET NOUN VERB NOUN
0,DET NOUN VERB NOUN ADP DET NOUN PUNCT ADV DET NOUN VERB VERB ADJ NOUN PUNCT ADV DET NOUN VERB NOUN NOUN VERB PUNCT
1,ADV NOUN VERB VERB ADP DET NOUN PUNCT DET NOUN VERB VERB PUNCT SPACE ADV NOUN VERB VERB PUNCT SPACE ADV NOUN VERB VERB PUNCT
0,ADV NOUN VERB DET NOUN CONJ VERB ADP DET NOUN NOUN NOUN PUNCT
0,ADP DET NOUN VERB DET NOUN DET NUM ADJ NOUN VERB VERB DET NOUN PUNCT ADV DET NOUN VERB ADJ CONJ VERB DET NOUN NOUN PUNCT ADV DET ADJ NOUN ADP NOUN VERB VERB PUNCT
2,PUNCT PUNCT NOUN VERB DET NOUN CONJ VERB ADP DET ADJ NOUN PUNCT ADP VERB DET NOUN NOUN ADP DET NOUN NOUN ADP DET NOUN PUNCT ADJ NOUN NOUN VERB VERB ADP DET NOUN ADP DET NOUN CONJ DET NOUN PUNCT PUNCT PUNCT DET NOUN NOUN VERB ADV ADP NOUN VERB NOUN PUNCT
0,NOUN VERB DET NOUN PUNCT NOUN VERB ADP ADJ NOUN PUNCT
1,DET NOUN VERB DET NOUN ADP DET NOUN PUNCT ADV DET NOUN VERB DET NOUN PUNCT ADP DET NOUN PUNCT CONJ VERB PART VERB DET NOUN PUNCT ADP ADP DET NOUN VERB DET NOUN NOUN NOUN PART VERB DET NOUN PUNCT ADV PUNCT DET NOUN VERB VERB PUNCT ADP DET NOUN NOUN NOUN PUNCT SPACE CONJ VERB VERB ADP ADJ NOUN ADP DET NOUN PUNCT ADV DET NOUN VERB VERB ADV
1,PUNCT PUNCT VERB DET NOUN ADP DET NOUN NUM PUNCT DET NOUN NOUN VERB NOUN PUNCT DET NOUN NOUN ADJ VERB PART DET NOUN VERB ADJ NOUN PUNCT DET NOUN NOUN VERB PART DET NOUN PUNCT
0,NOUN
1,ADP DET NOUN VERB DET NOUN NOUN VERB ADP DET NOUN ADV DET NOUN VERB VERB NOUN
0,NOUN VERB VERB NOUN ADP DET NOUN PUNCT DET VERB ADV VERB CONJ VERB DET NOUN VERB ADV VERB DET VERB NOUN ADP DET NOUN PUNCT
0,ADP VERB DET NOUN PUNCT DET NOUN VERB DET NOUN ADP DET NOUN NOUN ADP DET NOUN ADP NOUN PUNCT ADV NOUN VERB ADP NOUN CONJ ADV VERB
0,NUM ADJ NOUN VERB NOUN VERB DET NOUN
0,ADP NOUN VERB DET NOUN PUNCT ADJ NOUN VERB NOUN NOUN NOUN PUNCT NOUN PUNCT NOUN PUNCT CONJ X
0,NOUN PUNCT NOUN PUNCT NOUN
0,NOUN NOUN NOUN ADV ADV
