label,text
2,DET ADJ NOUN VERB DET ADJ ADJ NOUN VERB ADV ADP ADJ NOUN PUNCT SPACE DET NOUN VERB DET NOUN NOUN VERB ADV NOUN VERB ADP NOUN ADP ADJ NOUN CONJ VERB ADV ADJ ADP DET NOUN CONJ VERB ADV VERB DET NOUN PUNCT SPACE PUNCT DET NOUN ADP NOUN NOUN PART NOUN VERB ADV ADV ADJ ADP NOUN PUNCT PUNCT VERB DET ADJ NOUN ADP NOUN VERB ADV NOUN NOUN VERB PUNCT SPACE DET NOUN ADP NOUN NOUN PART NOUN NOUN VERB NOUN VERB PART VERB NOUN NOUN ADP VERB PUNCT ADV ADP NOUN VERB VERB NOUN VERB DET NOUN ADP ADJ NOUN PUNCT SPACE DET VERB VERB ADP DET NOUN ADP DET NOUN PUNCT PUNCT DET NOUN VERB VERB ADJ NOUN PART VERB NOUN VERB ADP NOUN PUNCT SPACE ADV NOUN VERB NOUN NOUN VERB VERB ADP NOUN PUNCT PUNCT
1,DET NOUN DET NOUN VERB ADP NOUN VERB DET NOUN PUNCT NOUN VERB NOUN VERB ADJ ADP NOUN NOUN VERB VERB ADV ADV ADP ADJ NOUN NOUN PUNCT
0,ADV NOUN VERB DET NOUN NOUN ADP NOUN NOUN NOUN VERB PART ADP NOUN VERB DET NUM NOUN NOUN ADP DET NOUN PUNCT NOUN ADV VERB PART ADP NOUN VERB NOUN PUNCT ADV NOUN VERB NOUN NOUN ADP NOUN NOUN NOUN VERB NOUN ADP NOUN VERB ADJ ADP NOUN CONJ NOUN VERB PART ADP NOUN ADP NOUN VERB ADV VERB PUNCT NOUN VERB ADP NOUN VERB VERB CONJ ADP NOUN VERB VERB NOUN PUNCT ADV DET VERB ADV NOUN NOUN VERB ADP NOUN PUNCT
0,NOUN NOUN VERB ADJ NOUN NOUN CONJ NOUN VERB PART VERB ADP ADP NOUN PUNCT NOUN VERB DET ADJ NOUN NOUN VERB ADJ NOUN PUNCT NOUN VERB DET ADJ NOUN SPACE NOUN VERB ADV VERB ADV ADV PUNCT ADP NOUN NUM SYM NUM NOUN VERB VERB ADP NOUN NOUN CONJ ADV VERB ADV CONJ VERB ADP NOUN NUM SYM NUM PUNCT NOUN CONJ NOUN PUNCT NOUN DET VERB ADJ NOUN NOUN CONJ VERB ADJ NOUN PUNCT
2,DET NOUN NOUN VERB ADP NOUN NOUN ADP DET NOUN VERB ADJ ADP NOUN PUNCT SPACE NOUN VERB PART ADP NOUN NOUN ADV VERB PUNCT CONJ ADV VERB PUNCT NOUN VERB PUNCT SPACE NOUN NOUN VERB DET ADJ NOUN ADP NOUN CONJ VERB ADP ADP NOUN ADP NOUN VERB ADV VERB PUNCT X NOUN VERB DET PART VERB ADJ PUNCT SPACE NOUN VERB VERB PART VERB NOUN NOUN PART VERB ADV PART VERB PUNCT ADP NOUN NOUN VERB VERB NOUN VERB PART VERB NOUN CONJ VERB VERB NOUN PUNCT ADP ADV VERB ADJ PART VERB ADV ADV CONJ ADV ADV PUNCT
2,NOUN VERB NOUN ADP NOUN NOUN VERB VERB ADP NOUN ADP DET ADJ NOUN ADJ NOUN VERB ADP NOUN PUNCT SPACE NOUN ADV VERB ADP ADV NOUN VERB VERB ADP NOUN ADP DET NOUN CONJ NOUN NOUN CONJ VERB PART ADP NOUN VERB ADV VERB PUNCT CONJ DET ADV ADJ NOUN ADP NOUN VERB ADP VERB DET ADV ADV PUNCT NOUN VERB VERB PART VERB ADP DET VERB NOUN PART VERB ADV NOUN VERB ADV NOUN NOUN NOUN VERB ADV PUNCT
1,ADP ADV NOUN VERB DET ADJ ADJ VERB PART ADP ADP NOUN NUM PUNCT NOUN VERB PUNCT ADV VERB ADV NOUN VERB NOUN ADP DET PUNCT PUNCT PUNCT ADP DET ADP DET NOUN VERB VERB PUNCT NOUN VERB ADJ CONJ VERB ADP ADP NOUN NUM NOUN INTJ PUNCT NOUN VERB ADP DET PUNCT PUNCT PUNCT ADV ADV ADP NOUN NUM PUNCT ADV DET ADJ NOUN VERB VERB PUNCT NOUN VERB ADJ ADP NOUN PUNCT NOUN ADP DET NUM NOUN VERB ADV ADV PUNCT
0,DET ADJ NOUN ADJ NOUN VERB VERB VERB NOUN ADP NOUN PUNCT NOUN VERB ADV VERB ADV ADP NOUN ADP NOUN DET VERB ADP DET ADJ PART VERB NOUN ADJ PUNCT
1,DET NOUN ADP DET NOUN NOUN VERB DET ADJ NOUN ADP NOUN PUNCT NOUN VERB VERB VERB ADP ADP NOUN VERB VERB VERB ADP NUM ADP DET ADJ NOUN NOUN VERB ADP PUNCT NOUN VERB ADV VERB ADP DET NOUN NOUN VERB PART VERB ADV NOUN NOUN VERB VERB NOUN CONJ ADV VERB NOUN VERB PART VERB NOUN PUNCT
1,NOUN VERB VERB ADP NOUN NOUN VERB PART ADP NOUN NOUN PUNCT NOUN VERB ADV ADV ADJ CONJ ADJ ADP DET NOUN ADJ NOUN VERB VERB PUNCT
0,NOUN NOUN VERB DET ADV ADJ NOUN NOUN PUNCT NOUN VERB NOUN ADP NOUN ADP NOUN VERB DET NOUN PUNCT NOUN VERB DET ADJ NOUN CONJ VERB ADJ ADJ NOUN CONJ VERB ADP ADP NOUN PUNCT NOUN ADV VERB ADP DET NOUN NOUN PUNCT NOUN VERB VERB PART VERB NOUN NOUN VERB CONJ NOUN NOUN VERB VERB PART VERB NOUN VERB NOUN PUNCT
2,VERB ADP NOUN NOUN PART NOUN NOUN VERB NOUN DET NOUN ADP NOUN CONJ NOUN ADP ADJ NOUN PUNCT NOUN VERB ADP NOUN NOUN ADP NOUN VERB DET NOUN NOUN NOUN VERB ADJ ADP ADJ NOUN PART VERB ADP NOUN NOUN VERB VERB ADP DET ADJ NOUN PUNCT NOUN ADV VERB ADV ADJ ADP DET NOUN CONJ NOUN NOUN NOUN VERB VERB PART VERB NOUN PUNCT SPACE NOUN VERB DET NOUN ADP ADJ NOUN PART VERB NOUN NOUN VERB ADV PART VERB PUNCT
0,NOUN VERB ADV ADP DET ADJ NOUN VERB ADJ PUNCT
0,NOUN VERB DET ADJ NOUN
0,NOUN VERB NOUN VERB ADP ADJ ADP NOUN NOUN ADP NOUN VERB ADV DET NOUN NOUN VERB VERB PART PART VERB PUNCT
2,NOUN VERB DET ADJ NOUN CONJ NOUN VERB ADV ADJ DET ADJ NOUN PUNCT NOUN PUNCT NOUN VERB ADP ADJ NOUN PART VERB NOUN VERB ADP PUNCT NOUN VERB ADP NOUN ADP NOUN VERB VERB ADV NOUN VERB VERB PART VERB ADV PUNCT NOUN VERB ADV ADV VERB DET NOUN NOUN ADV ADJ
0,NOUN NOUN VERB ADJ ADP NOUN VERB ADV ADP ADJ NOUN NOUN VERB ADV DET ADJ NOUN PUNCT CONJ NOUN VERB NOUN PART VERB ADP NOUN VERB ADV VERB ADV ADJ ADP VERB NOUN VERB PUNCT NOUN VERB NOUN PART VERB ADP VERB CONJ ADP DET NOUN NOUN VERB DET ADJ NOUN PUNCT NOUN NOUN VERB NOUN ADV CONJ NOUN NOUN VERB CONJ NOUN PUNCT CONJ DET VERB VERB ADP NOUN PART VERB NOUN VERB ADP PUNCT
0,NOUN NOUN VERB PART VERB ADJ NOUN CONJ NOUN VERB PART VERB ADP NOUN CONJ NOUN PUNCT NOUN VERB NOUN PUNCT
2,DET NOUN NOUN VERB NOUN VERB ADP NOUN NOUN PUNCT DET ADP NOUN VERB VERB CONJ NOUN VERB DET ADJ ADP NOUN PUNCT
2,ADP NOUN VERB PART DET NOUN NOUN ADP NOUN PUNCT NOUN NOUN VERB ADJ ADP ADV NOUN VERB ADV ADV DET NOUN PUNCT NOUN VERB ADV ADJ ADP ADV NOUN VERB ADV VERB NOUN PUNCT CONJ ADV ADP NOUN NOUN NOUN VERB ADV VERB PUNCT NOUN VERB VERB DET NOUN ADJ NOUN NOUN VERB VERB PUNCT NOUN VERB NOUN ADV ADP NOUN VERB NOUN NOUN VERB ADP PART VERB VERB ADP PART VERB ADV CONJ ADV NOUN VERB ADV VERB DET NOUN ADP NOUN ADV PUNCT ADV ADP NOUN PUNCT NOUN VERB NOUN NOUN ADP VERB DET ADJ ADJ NOUN PUNCT NOUN VERB VERB NOUN PUNCT NOUN ADP DET NOUN VERB NOUN PUNCT
0,ADV NOUN VERB NOUN NOUN ADP NOUN ADV PUNCT NOUN VERB ADV ADJ ADP DET NOUN PUNCT ADP DET NOUN PUNCT NOUN VERB ADJ NOUN NOUN ADP NOUN NOUN PUNCT ADP NOUN VERB VERB PUNCT DET NOUN VERB ADV ADJ ADP NOUN NOUN VERB DET NOUN ADP PUNCT NOUN NOUN VERB ADV VERB CONJ VERB ADP ADP NOUN VERB ADJ NOUN ADP NOUN PART VERB PUNCT ADP NOUN NOUN VERB ADV DET ADV ADJ NOUN PUNCT NOUN VERB DET ADV ADJ NOUN PUNCT ADV NOUN VERB ADP NOUN VERB ADV VERB PUNCT NOUN NOUN VERB NOUN PART VERB NOUN ADP NOUN NOUN VERB ADP ADJ NOUN PUNCT NOUN VERB NOUN PART VERB ADV NOUN VERB VERB ADP NOUN ADP NOUN NOUN VERB PUNCT NOUN DET VERB DET ADJ NOUN ADP NOUN ADP ADJ NOUN ADP NOUN PART VERB PUNCT
2,DET NOUN NOUN VERB ADP NOUN VERB PART VERB PART VERB NOUN NOUN ADP ADJ NOUN PART NOUN VERB NOUN NOUN VERB VERB ADP NOUN PUNCT PUNCT VERB PUNCT VERB ADV ADP NOUN PART NOUN PART VERB ADJ NOUN PUNCT PUNCT
2,ADP DET NOUN PUNCT NOUN VERB PART ADP NOUN NOUN VERB DET NOUN NOUN VERB ADV VERB ADV ADJ ADP ADJ ADJ NOUN NOUN PUNCT DET NOUN PUNCT VERB NOUN VERB ADV ADJ ADP NOUN VERB ADJ ADP NOUN NOUN VERB DET ADJ NOUN ADJ NOUN VERB PUNCT NOUN VERB ADV ADJ NOUN NOUN VERB NOUN VERB PUNCT
0,NOUN VERB PART ADP ADP ADV ADJ CONJ ADJ ADP NOUN PUNCT NOUN VERB VERB NOUN PUNCT
0,NOUN NOUN VERB ADV VERB ADV CONJ NOUN VERB VERB PART VERB ADP NOUN VERB NOUN NOUN VERB PART VERB ADP NOUN PUNCT VERB VERB NUM ADP DET NOUN NOUN NOUN VERB PART VERB CONJ NOUN VERB ADV VERB NOUN ADP NOUN VERB ADP NOUN DET VERB ADV NOUN VERB PART PUNCT DET NOUN VERB DET NOUN ADJ VERB ADV VERB ADV NOUN ADV VERB ADV PUNCT
2,ADV NOUN VERB PART ADP NOUN NOUN PART NOUN NOUN VERB DET PART ADJ ADP NOUN PUNCT NOUN VERB ADP DET NOUN ADJ NOUN VERB DET NOUN ADP NOUN NOUN PART NOUN PART ADV PUNCT NOUN ADP NOUN ADV VERB PART VERB ADV PUNCT CONJ ADV NOUN VERB ADV VERB DET NOUN NOUN ADV VERB VERB PUNCT
2,NOUN VERB ADP ADV NOUN VERB DET NOUN NOUN ADP NOUN NOUN NOUN VERB VERB PART VERB ADV ADP NOUN PUNCT NOUN VERB PUNCT NOUN VERB DET NOUN NOUN NOUN VERB DET NUM NOUN NOUN ADP DET NOUN PUNCT NOUN VERB NOUN PUNCT PUNCT DET VERB ADP NOUN VERB VERB ADP DET NOUN ADP DET NOUN NOUN VERB NOUN PART VERB DET VERB DET ADJ ADP ADJ NOUN PUNCT
2,DET NOUN NOUN VERB ADP NOUN PUNCT VERB ADP VERB PUNCT NOUN VERB ADP NOUN NOUN VERB DET ADJ NOUN NOUN ADP NOUN PUNCT NOUN VERB VERB ADP NOUN NOUN VERB DET ADJ NOUN NOUN VERB VERB ADP PUNCT
1,DET NOUN NOUN ADJ VERB VERB ADP DET NOUN VERB DET NOUN ADP NOUN ADP NOUN PUNCT NOUN VERB NOUN ADP NOUN PUNCT NOUN PUNCT NOUN VERB ADV VERB ADP NOUN PUNCT CONJ VERB ADV ADJ ADP NOUN PUNCT NOUN VERB ADP NOUN VERB VERB ADP DET ADJ NOUN PUNCT NOUN VERB ADP NOUN VERB VERB ADP NOUN PUNCT NOUN PUNCT ADV NOUN PUNCT NOUN VERB VERB PART VERB CONJ VERB NOUN VERB NOUN NOUN VERB ADV PUNCT
2,ADV NOUN VERB PART NOUN NOUN ADP NOUN NOUN PUNCT NOUN VERB ADV ADJ PUNCT NOUN VERB DET NOUN ADP NOUN NOUN VERB DET ADJ NOUN CONJ ADP NOUN VERB VERB NOUN ADV PUNCT ADV NOUN VERB PART ADP DET NOUN PUNCT NOUN VERB ADV ADJ PUNCT NOUN VERB PUNCT NOUN VERB NOUN PART VERB ADJ NOUN PUNCT PUNCT ADP NOUN ADP NOUN PUNCT
0,NOUN VERB ADP NOUN VERB VERB DET ADJ NOUN PART VERB NOUN ADV PART VERB DET NOUN PUNCT ADV NOUN NOUN VERB VERB NOUN PART VERB ADJ NOUN CONJ ADJ NOUN VERB VERB ADP NOUN NOUN VERB VERB NOUN NOUN VERB VERB ADP PUNCT
0,NOUN VERB NOUN ADP NOUN NOUN ADP NOUN VERB VERB NOUN ADP NOUN PUNCT DET ADV NOUN VERB ADP NOUN PUNCT VERB ADP NOUN NOUN VERB DET NOUN NOUN PUNCT CONJ ADP ADJ ADP DET ADJ NOUN VERB NOUN ADP DET ADJ NOUN PUNCT ADV DET NOUN VERB NOUN DET NOUN CONJ VERB NOUN PART VERB DET NOUN ADP NOUN NOUN PUNCT NOUN VERB DET ADJ NOUN ADP NOUN ADV NOUN VERB NOUN PUNCT NOUN VERB ADP DET NOUN VERB ADV VERB PART VERB NOUN PART VERB DET PUNCT NOUN PUNCT ADP ADJ NOUN CONJ ADP NOUN VERB ADV PUNCT NOUN NOUN VERB DET PUNCT VERB ADP NOUN VERB ADV VERB ADJ ADP DET ADJ NOUN NOUN VERB CONJ ADP NOUN VERB VERB NOUN ADP NOUN ADV VERB DET NOUN PUNCT CONJ DET NOUN PART VERB ADV PUNCT
2,DET NOUN VERB NOUN VERB PART VERB DET ADJ NOUN CONJ NOUN PUNCT PUNCT NOUN ADP NOUN ADV NOUN VERB VERB ADP PART VERB ADV CONJ ADV NOUN VERB ADV VERB DET NOUN NOUN ADV VERB NUM SYM NUM PUNCT DET VERB ADV NOUN VERB VERB ADP NOUN NOUN ADP NOUN VERB ADP ADJ NOUN PUNCT
0,NOUN NOUN VERB VERB ADP NOUN ADP ADV NOUN VERB PART VERB ADV ADJ ADP NOUN ADP NOUN VERB NOUN PUNCT CONJ VERB ADJ NOUN VERB ADV PUNCT ADV NOUN NOUN VERB ADJ PART VERB NOUN VERB ADJ NOUN ADP ADV NOUN VERB VERB DET NOUN ADV ADV VERB NOUN ADP NOUN CONJ ADP NOUN ADP PUNCT
1,DET NOUN ADJ NOUN PUNCT NOUN NOUN VERB ADP NOUN VERB DET PUNCT NOUN VERB NOUN NOUN VERB VERB NOUN ADP NOUN VERB ADJ NOUN ADP NOUN PUNCT CONJ NOUN VERB VERB PART VERB NOUN ADP NOUN VERB NOUN PART VERB PUNCT
2,NOUN VERB ADP ADP NOUN NOUN VERB ADV DET NOUN NOUN PUNCT CONJ NOUN ADV VERB ADV VERB ADV ADV PUNCT ADP DET NOUN NOUN VERB ADV ADV ADV PUNCT ADP NOUN VERB ADV VERB ADV ADV CONJ PUNCT CONJ NOUN VERB VERB PART VERB DET ADJ NOUN PUNCT ADP VERB PART ADJ ADP NOUN NOUN PUNCT NOUN VERB ADJ PART VERB NOUN ADP NOUN ADP DET PUNCT NOUN NOUN PUNCT ADV ADP NOUN PUNCT ADV ADP NOUN NOUN PART NOUN NOUN VERB VERB VERB CONJ VERB PART VERB CONJ VERB ADP NOUN ADJ NOUN NOUN VERB ADV PUNCT
2,NOUN VERB ADP NOUN CONJ NOUN NOUN VERB NOUN ADP ADJ ADV VERB PART VERB PUNCT NOUN VERB ADP NOUN VERB PART VERB ADJ ADJ CONJ VERB NOUN NOUN NOUN PUNCT ADP ADV NOUN NOUN VERB ADP NOUN NOUN VERB DET ADJ NOUN ADP NOUN CONJ VERB ADV VERB NOUN VERB NOUN VERB ADV VERB ADP NOUN VERB PUNCT ADV NOUN VERB VERB PART VERB DET NOUN ADJ CONJ VERB NOUN PART ADP NOUN PUNCT
2,NOUN VERB VERB ADP NOUN NOUN VERB DET NOUN NOUN ADP NOUN CONJ ADP ADV ADP NOUN VERB DET NOUN NOUN VERB ADP ADP NOUN PUNCT
2,ADV NOUN VERB ADP NOUN NOUN VERB DET ADJ NOUN NOUN NOUN VERB VERB CONJ VERB PUNCT SPACE ADV NOUN VERB ADJ ADV NOUN NOUN VERB NOUN ADP NOUN PUNCT CONJ DET VERB ADP NOUN VERB VERB ADP NOUN PUNCT SPACE NOUN VERB DET CONJ VERB NOUN ADP DET NOUN PUNCT SPACE DET NOUN VERB ADP DET ADP NOUN VERB VERB ADV PUNCT CONJ ADV NOUN VERB DET PUNCT NOUN VERB PART VERB PUNCT ADV ADP VERB VERB NOUN PART VERB PUNCT
2,NOUN PUNCT NOUN VERB VERB ADP DET ADJ NOUN ADP NOUN ADV NOUN VERB ADJ NOUN ADV VERB ADV VERB ADV PART VERB ADV NOUN ADV VERB PART ADP NOUN CONJ DET ADJ NOUN VERB NOUN ADJ VERB ADV VERB PUNCT NOUN VERB VERB PART VERB ADV PART VERB CONJ ADV NOUN VERB DET NOUN PART VERB VERB CONJ ADV VERB PART PUNCT
0,NOUN VERB VERB ADP NOUN VERB DET NOUN VERB ADV ADP NOUN NOUN PUNCT ADJ VERB ADV NOUN VERB VERB ADP DET NOUN NOUN ADP DET NOUN ADP DET NOUN PUNCT NOUN VERB ADV VERB PART ADV VERB ADV PART VERB PUNCT
1,NOUN VERB ADP VERB ADV ADP NOUN VERB ADV ADJ ADV ADP NOUN VERB ADJ PUNCT DET NOUN NOUN ADV VERB NOUN ADP NOUN VERB ADV ADP NOUN NOUN ADP NOUN VERB VERB ADV ADP NOUN CONJ VERB NOUN VERB PUNCT
